Rectangle,Voxel_size,Density_Computer,Length_in_pixels
2,0.0762383788824081,,36.40054944640259
2,0.0762383788824081,,36.76955262170047
2,0.0762383788824081,,35.22782990761707
2,0.0762383788824081,,36.22154055254967
2,0.0762383788824081,,37.16180835212409
2,0.0762383788824081,,35.35533905932738
2,0.0762383788824081,,36.345563690772494
2,0.0762383788824081,,35.510561809129406
3,0.0762383788824081,1.3703410633434299,39.0
3,0.0762383788824081,1.3869656061187894,39.01281840626232
3,0.0762383788824081,1.394343371121884,39.0
3,0.0762383788824081,1.3911827472661955,40.0
3,0.0762383788824081,1.3894383400478743,39.01281840626232
3,0.0762383788824081,1.3816978516350258,39.05124837953327
3,0.0762383788824081,1.3776491777674575,40.049968789001575
3,0.0762383788824081,1.3712631394277845,39.11521443121589
3,0.0762383788824081,1.3822608303855584,39.20459156782532
3,0.0762383788824081,1.406087531737966,40.19950248448356
3,0.0762383788824081,1.4259059782890395,38.3275357934736
3,0.0762383788824081,1.4374450218060812,39.319206502675
3,0.0762383788824081,1.4637573448360974,38.47076812334269
3,0.0762383788824081,1.486652206976144,39.45883931389772
3,0.0762383788824081,1.4961140262582493,38.63935817272331
3,0.0762383788824081,1.4664356552042754,39.6232255123179
3,0.0762383788824081,1.442155500868818,38.8329756778952
3,0.0762383788824081,1.4302435758401852,39.81205847478876
3,0.0762383788824081,1.4227856102872607,39.05124837953327
3,0.0762383788824081,1.4384506839903786,40.024992192379
3,0.0762383788824081,1.421458367921865,39.293765408777
3,0.0762383788824081,1.4045908562199716,40.26164427839479
3,0.0762383788824081,1.4056638350489954,38.600518131237564
3,0.0762383788824081,1.3972114590514055,39.56008088970496
3,0.0762383788824081,1.4139707793785254,39.81205847478876
3,0.0762383788824081,1.4138201268420942,39.05124837953327
3,0.0762383788824081,1.375408222121593,40.024992192379
3,0.0762383788824081,1.3562269099928739,39.293765408777
3,0.0762383788824081,1.3763655782633464,40.26164427839479
3,0.0762383788824081,1.4187965224076682,39.56008088970496
3,0.0762383788824081,1.4340039303031211,40.52159917870962
3,0.0762383788824081,1.431914172819969,39.81205847478876
3,0.0762383788824081,1.422038359565164,40.792156108742276
3,0.0762383788824081,1.4018518698348255,40.024992192379
3,0.0762383788824081,1.3932137499840562,40.26164427839479
3,0.0762383788824081,1.4045656258996757,41.23105625617661
3,0.0762383788824081,1.4125664916328295,40.52159917870962
3,0.0762383788824081,1.404989258079202,40.792156108742276
3,0.0762383788824081,1.3930813737446401,41.7612260356422
3,0.0762383788824081,1.4096749138776998,41.0
3,0.0762383788824081,,41.23105625617661
3,0.0762383788824081,,42.20189569201838
3,0.0762383788824081,,41.48493702538308
3,0.0762383788824081,,42.44997055358225
3,0.0762383788824081,,41.7612260356422
3,0.0762383788824081,,42.720018726587654
3,0.0762383788824081,,42.05948168962618
3,0.0762383788824081,,43.01162633521314
3,0.0762383788824081,,42.37924020083418
3,0.0762383788824081,,43.32435804486894
3,0.0762383788824081,,42.720018726587654
3,0.0762383788824081,,43.657759905886145
3,0.0762383788824081,,43.08131845707603
3,0.0762383788824081,,44.01136216933077
3,0.0762383788824081,,43.41658669218482
3,0.0762383788824081,,44.384682042344295
3,0.0762383788824081,,43.68065933568311
3,0.0762383788824081,,44.64302857109943
3,0.0762383788824081,,43.965895873961216
3,0.0762383788824081,,44.9221548904324
3,0.0762383788824081,,44.0
3,0.0762383788824081,,45.0
3,0.0762383788824081,,44.01136216933077
3,0.0762383788824081,,45.0111097397076
3,0.0762383788824081,,43.01162633521314
3,0.0762383788824081,,44.01136216933077
3,0.0762383788824081,,44.0
3,0.0762383788824081,,44.01136216933077
3,0.0762383788824081,,43.0
3,0.0762383788824081,,44.0
4,0.0956196114420891,1.4984546577555797,68.3593446428504
4,0.0956196114420891,1.5130221789770797,69.35416353759881
4,0.0956196114420891,1.5120635405949177,68.15423684555495
4,0.0956196114420891,1.5132270552654687,66.94027188471824
4,0.0956196114420891,1.5125866365510046,67.91170738539859
4,0.0956196114420891,1.5052690113156497,66.70832032063167
4,0.0956196114420891,1.506388254001409,67.68308503607086
4,0.0956196114420891,1.52310621641713,66.48308055437865
4,0.0956196114420891,1.537459701510935,65.25335240430181
4,0.0956196114420891,1.5421569175190422,66.21933252457322
4,0.0956196114420891,1.5383378656888411,67.1863081289633
4,0.0956196114420891,1.5316844048215572,65.96969000988257
4,0.0956196114420891,1.5223826957864703,64.76109943476871
4,0.0956196114420891,1.5221985049530395,65.73431371817918
4,0.0956196114420891,1.5329110349669863,64.53681120105021
4,0.0956196114420891,1.549553394159422,65.5133574166368
4,0.0956196114420891,1.564422688041727,64.32728814430156
4,0.0956196114420891,1.579830460041231,65.30696746902278
4,0.0956196114420891,1.5737215724126636,64.13267497929586
4,0.0956196114420891,1.5725745421458213,65.11528238439882
4,0.0956196114420891,1.5635750717536954,63.953107821277925
4,0.0956196114420891,1.5466289041531625,62.80127387243033
4,0.0956196114420891,1.5422964237293935,63.788713735268246
4,0.0956196114420891,1.5467799648900764,62.6418390534633
4,0.0956196114420891,1.567935814857684,63.60031446463138
4,0.0956196114420891,1.5748200433979371,63.324560795950255
4,0.0956196114420891,1.5722714955683157,62.0966987850401
4,0.0956196114420891,1.575518594643307,63.06346010171025
4,0.0956196114420891,1.5870884850202913,61.84658438426491
4,0.0956196114420891,1.6007091970591283,62.81719509815764
4,0.0956196114420891,1.6148039826293634,61.61168720299745
4,0.0956196114420891,1.599916103904579,62.5859409132754
4,0.0956196114420891,1.5818874412365098,61.39218191268331
4,0.0956196114420891,1.5737805126180602,62.369864518050704
4,0.0956196114420891,1.5832871062734128,61.18823416311342
4,0.0956196114420891,1.591135937506239,62.16912416947821
4,0.0956196114420891,1.611253192367264,61.0
4,0.0956196114420891,1.6280823197029854,61.98386886924694
4,0.0956196114420891,1.631129091473398,60.8276253029822
4,0.0956196114420891,1.6090336877518863,60.67124524847005
4,0.0956196114420891,,61.66036003787198
4,0.0956196114420891,,60.530983801686226
4,0.0956196114420891,,61.5223536610881
4,0.0956196114420891,,61.40032573203501
4,0.0956196114420891,,64.38167441127949
4,0.0956196114420891,,65.37583651472461
4,0.0956196114420891,,61.29437168288782
4,0.0956196114420891,,63.28506932918696
4,0.0956196114420891,,64.28063471995279
4,0.0956196114420891,,65.27633568147036
4,0.0956196114420891,,61.204574992397426
4,0.0956196114420891,,62.20128616033595
4,0.0956196114420891,,63.198101237299845
4,0.0956196114420891,,64.19501538281614
4,0.0956196114420891,,63.12685640834652
4,0.0956196114420891,,64.1248781675256
4,0.0956196114420891,,63.071388124885914
4,0.0956196114420891,,64.07027391856539
4,0.0956196114420891,,64.03124237432849
4,0.0956196114420891,,65.03076195155643
4,0.0956196114420891,,64.00781202322104
4,0.0956196114420891,,65.00769185258002
4,0.0956196114420891,,64.0
4,0.0956196114420891,,65.0
4,0.0956196114420891,,65.00769185258002
4,0.0956196114420891,,65.00769185258002
4,0.0956196114420891,,65.0
4,0.0956196114420891,,66.0
4,0.0956196114420891,,65.0
4,0.0956196114420891,,66.0
4,0.0956196114420891,,65.00769185258002
4,0.0956196114420891,,66.007575322837
4,0.0956196114420891,,65.03076195155643
4,0.0956196114420891,,66.03029607687671
4,0.0956196114420891,,66.06814663663572
4,0.0956196114420891,,67.06713054842886
4,0.0956196114420891,,66.12110101926616
4,0.0956196114420891,,67.11929677819934
5,0.0956196114420891,1.562142494780137,80.65358020571685
5,0.0956196114420891,1.5668303291865227,81.59656855530139
5,0.0956196114420891,1.5764099762709647,80.32434251209281
5,0.0956196114420891,1.578673295249943,80.00624975587844
5,0.0956196114420891,1.5872222348778946,79.6994353806851
5,0.0956196114420891,1.5846062076430583,79.40403012442127
5,0.0956196114420891,1.5790646298636606,80.36168241145776
5,0.0956196114420891,1.571862145447144,80.05623023850174
5,0.0956196114420891,1.5623816936865305,79.71198153351854
5,0.0956196114420891,1.5573235946062187,79.37883848986453
5,0.0956196114420891,1.5637094741088136,80.32434251209281
5,0.0956196114420891,1.5731099844762162,79.05694150420949
5,0.0956196114420891,1.5718203297055338,80.00624975587844
5,0.0956196114420891,1.5709439360377015,78.74642849044012
5,0.0956196114420891,1.5865325946584294,78.43468620451031
5,0.0956196114420891,1.5903107665807512,79.37883848986453
5,0.0956196114420891,1.5753945460443295,78.10889834071403
5,0.0956196114420891,1.5710297002000604,79.05694150420949
5,0.0956196114420891,1.5718565763703656,78.74642849044012
5,0.0956196114420891,1.5741332965584351,78.44743462982075
5,0.0956196114420891,1.562271813431179,77.20103626247513
5,0.0956196114420891,1.5549893971200688,78.16009211867653
5,0.0956196114420891,1.5535970487939743,76.92203845452875
5,0.0956196114420891,1.5445786083444146,76.6550715869472
5,0.0956196114420891,1.5437201848728759,76.40026177965623
5,0.0956196114420891,1.5455025080732367,75.18643494673756
5,0.0956196114420891,1.535699562103367,76.15773105863909
5,0.0956196114420891,1.5293555754161903,75.92759709091287
5,0.0956196114420891,1.5333570636436096,75.7099729229908
5,0.0956196114420891,1.5257498565353562,74.52516353554684
5,0.0956196114420891,1.5136374757986077,75.50496672405067
5,0.0956196114420891,1.5114637373558093,74.33034373659252
5,0.0956196114420891,1.5018149157637057,75.31268153505093
5,0.0956196114420891,1.5013626811347807,74.14849964766651
5,0.0956196114420891,1.5061179659105568,75.13321502504735
5,0.0956196114420891,1.5159509062931833,73.97972695272672
5,0.0956196114420891,1.5308632824513115,73.824115301167
5,0.0956196114420891,1.5376521101859113,74.81310045707235
5,0.0956196114420891,1.5276352510271345,73.68174807915459
5,0.0956196114420891,1.5138647185857783,72.56031973468694
5,0.0956196114420891,,73.55270219373317
5,0.0956196114420891,,72.44308110509934
5,0.0956196114420891,,72.3394774656273
5,0.0956196114420891,,73.33484846919642
5,0.0956196114420891,,72.24956747275377
5,0.0956196114420891,,73.24616030891995
5,0.0956196114420891,,72.17340230306452
5,0.0956196114420891,,73.17103251970687
5,0.0956196114420891,,72.11102550927978
5,0.0956196114420891,,73.10950690573696
5,0.0956196114420891,,72.06247289678588
5,0.0956196114420891,,73.06161783043132
5,0.0956196114420891,,73.02739212103907
5,0.0956196114420891,,73.00684899377592
5,0.0956196114420891,,73.0
5,0.0956196114420891,,73.0
5,0.0956196114420891,,73.0
5,0.0956196114420891,,73.00684899377592
6,0.0956196114420891,1.642150552141885,58.249463516842795
6,0.0956196114420891,1.661680063071943,59.22837157984339
6,0.0956196114420891,1.6646208698500675,59.033888572581766
6,0.0956196114420891,1.6489457221556916,57.87054518492115
6,0.0956196114420891,1.6486293840029584,58.855755878248644
6,0.0956196114420891,1.647165531100468,58.69412236331676
6,0.0956196114420891,1.649157323523313,59.682493245507096
6,0.0956196114420891,1.6430501266163458,58.54912467321779
6,0.0956196114420891,1.6351664500046903,59.53990258641679
6,0.0956196114420891,1.6481116665393034,58.42088667591412
6,0.0956196114420891,1.6489113550297367,58.309518948453004
6,0.0956196114420891,1.6483699951047335,59.30430001273095
6,0.0956196114420891,1.654600626097567,58.215118311311535
6,0.0956196114420891,1.6479236286480583,58.137767414994535
6,0.0956196114420891,1.638521083203475,57.07889277132134
6,0.0956196114420891,1.6427632381045032,58.077534382926416
6,0.0956196114420891,1.644001836718551,57.0350769263968
6,0.0956196114420891,1.6556012441306454,58.034472514187634
6,0.0956196114420891,1.6549067324936335,57.0087712549569
6,0.0956196114420891,1.660750229541014,58.008620049092706
6,0.0956196114420891,,57.0
7,0.103974558413029,1.7373710335186687,36.40054944640259
7,0.103974558413029,1.742671190977367,36.138621999185304
7,0.103974558413029,1.753585935071216,37.107950630558946
7,0.103974558413029,1.7478260874634979,35.90264614203248
7,0.103974558413029,1.7411165214819793,36.87817782917155
7,0.103974558413029,1.7302962207178976,35.6931365951495
7,0.103974558413029,1.71616638492295,36.6742416417845
7,0.103974558413029,1.7145822291407924,36.49657518178932
7,0.103974558413029,1.7369107563294486,37.48332962798263
7,0.103974558413029,1.7637609676547887,37.33630940518894
7,0.103974558413029,1.7650773029334765,37.21558813185679
7,0.103974558413029,1.7957423840529587,38.2099463490856
7,0.103974558413029,1.7959983953052645,37.12142238654117
7,0.103974558413029,1.779931724326275,38.118237105091836
7,0.103974558413029,1.7560990347458088,37.05401462729781
7,0.103974558413029,1.7049386457232678,38.05259518088089
7,0.103974558413029,1.6604463017672308,37.013511046643494
7,0.103974558413029,1.6623232177792977,38.01315561749642
7,0.103974558413029,1.6763616810920474,38.0
7,0.103974558413029,1.664135944216551,38.0
7,0.103974558413029,1.6792858331754097,38.0
7,0.103974558413029,1.7060303670505512,39.0
7,0.103974558413029,1.7454693337464209,38.0
7,0.103974558413029,1.7982303261755646,39.0
7,0.103974558413029,1.801272873459156,38.0
7,0.103974558413029,1.8027813001064148,39.0
7,0.103974558413029,1.7796686731372293,38.0
7,0.103974558413029,1.7725779725788815,39.0
7,0.103974558413029,1.7678281610052125,39.0
7,0.103974558413029,1.7673875893696451,39.0
7,0.103974558413029,1.7474121822871862,39.0
7,0.103974558413029,1.7137362852469542,40.0
7,0.103974558413029,1.7167890294143413,38.0
7,0.103974558413029,1.7187090491691246,39.0
7,0.103974558413029,1.7152394696157196,38.0
7,0.103974558413029,1.7353375558925657,39.0
7,0.103974558413029,1.7660935332230454,39.0
7,0.103974558413029,1.7795282268426573,38.0
7,0.103974558413029,1.7286862541251165,39.0
7,0.103974558413029,1.7053106343936903,38.0
7,0.103974558413029,,38.0
7,0.103974558413029,,39.0
7,0.103974558413029,,38.0
7,0.103974558413029,,39.0
7,0.103974558413029,,37.013511046643494
7,0.103974558413029,,38.01315561749642
7,0.103974558413029,,37.0
7,0.103974558413029,,38.0
7,0.103974558413029,,37.013511046643494
7,0.103974558413029,,37.05401462729781
7,0.103974558413029,,36.124783736376884
7,0.103974558413029,,37.12142238654117
7,0.103974558413029,,36.22154055254967
7,0.103974558413029,,37.21558813185679
7,0.103974558413029,,35.35533905932738
7,0.103974558413029,,36.345563690772494
7,0.103974558413029,,36.49657518178932
7,0.103974558413029,,36.6742416417845
7,0.103974558413029,,35.90264614203248
7,0.103974558413029,,36.87817782917155
7,0.103974558413029,,36.05551275463989
7,0.103974558413029,,37.05401462729781
7,0.103974558413029,,35.05709628591621
7,0.103974558413029,,36.05551275463989
7,0.103974558413029,,35.014282800023196
7,0.103974558413029,,36.013886210738214
7,0.103974558413029,,36.0
7,0.103974558413029,,42.7551166528639
7,0.103974558413029,,43.73785545725808
7,0.103974558413029,,42.579337712087536
7,0.103974558413029,,43.56604182158393
7,0.103974558413029,,43.41658669218482
7,0.103974558413029,,43.289721643826724
7,0.103974558413029,,43.174066289845804
7,0.103974558413029,,44.14748010928823
7,0.103974558413029,,42.95346318982906
7,0.103974558413029,,43.93176527297759
7,0.103974558413029,,43.73785545725808
7,0.103974558413029,,44.721359549995796
7,0.103974558413029,,43.56604182158393
7,0.103974558413029,,44.553338819890925
7,0.103974558413029,,44.40720662234904
7,0.103974558413029,,44.28317965096906
7,0.103974558413029,,44.181444068749045
7,0.103974558413029,,45.17742799230607
7,0.103974558413029,,44.10215414239989
7,0.103974558413029,,45.09988913511872
7,0.103974558413029,,44.04543109109048
7,0.103974558413029,,45.044422518220834
7,0.103974558413029,,45.0111097397076
7,0.103974558413029,,45.0
7,0.103974558413029,,45.0111097397076
7,0.103974558413029,,44.04543109109048
7,0.103974558413029,,45.044422518220834
7,0.103974558413029,,44.04543109109048
7,0.103974558413029,,45.044422518220834
7,0.103974558413029,,44.01136216933077
7,0.103974558413029,,45.0111097397076
7,0.103974558413029,,45.0
7,0.103974558413029,,45.0
7,0.103974558413029,,44.01136216933077
7,0.103974558413029,,45.0111097397076
7,0.103974558413029,,44.04543109109048
7,0.103974558413029,,45.044422518220834
7,0.103974558413029,,44.04543109109048
7,0.103974558413029,,45.044422518220834
7,0.103974558413029,,44.01136216933077
7,0.103974558413029,,45.0111097397076
7,0.103974558413029,,44.0
7,0.103974558413029,,45.0
7,0.103974558413029,,44.01136216933077
7,0.103974558413029,,44.04543109109048
7,0.103974558413029,,45.044422518220834
7,0.103974558413029,,43.104524124504614
7,0.103974558413029,,44.10215414239989
7,0.103974558413029,,43.18564576337837
7,0.103974558413029,,44.181444068749045
7,0.103974558413029,,43.289721643826724
7,0.103974558413029,,44.28317965096906
7,0.103974558413029,,43.41658669218482
7,0.103974558413029,,44.40720662234904
7,0.103974558413029,,43.56604182158393
7,0.103974558413029,,43.73785545725808
7,0.103974558413029,,44.721359549995796
7,0.103974558413029,,43.93176527297759
7,0.103974558413029,,44.91102314577124
7,0.103974558413029,,43.104524124504614
7,0.103974558413029,,44.10215414239989
7,0.103974558413029,,44.181444068749045
7,0.103974558413029,,44.28317965096906
7,0.103974558413029,,44.40720662234904
7,0.103974558413029,,44.553338819890925
7,0.103974558413029,,45.5411901469428
8,0.103974558413029,1.6553600390207694,45.0
8,0.103974558413029,1.6525744066273342,44.0
8,0.103974558413029,1.6499506622506648,45.0
8,0.103974558413029,1.6507585209667208,45.0111097397076
8,0.103974558413029,1.6376170912259067,44.0
8,0.103974558413029,1.6301637935057622,45.0
8,0.103974558413029,1.6187530264177292,44.01136216933077
8,0.103974558413029,1.6353594644185716,45.0111097397076
8,0.103974558413029,1.6755062332846224,44.0
8,0.103974558413029,1.6705688084652175,45.0
8,0.103974558413029,1.676227753530273,44.0
8,0.103974558413029,1.6946478677889902,44.01136216933077
8,0.103974558413029,1.6795368225608363,43.04648650006177
8,0.103974558413029,1.6573495596163992,44.04543109109048
8,0.103974558413029,1.6546207420639842,43.104524124504614
8,0.103974558413029,1.655691879793838,43.18564576337837
8,0.103974558413029,1.6487654645288545,43.289721643826724
8,0.103974558413029,1.6460355723921536,42.42640687119285
8,0.103974558413029,1.636815833083213,43.41658669218482
8,0.103974558413029,1.627270037820877,42.579337712087536
8,0.103974558413029,1.62878670017836,41.773197148410844
8,0.103974558413029,1.642101440069584,42.7551166528639
8,0.103974558413029,1.6559695506944199,42.95346318982906
8,0.103974558413029,1.6604514899352312,42.190046219457976
8,0.103974558413029,1.6657556191075218,43.174066289845804
8,0.103974558413029,1.6424394170567191,42.2965719651132
8,0.103974558413029,1.6180923269035314,43.289721643826724
8,0.103974558413029,1.6312692558739823,42.42640687119285
8,0.103974558413029,1.6214074071392464,41.593268686170845
8,0.103974558413029,1.617530970525814,42.579337712087536
8,0.103974558413029,,41.773197148410844
8,0.103974558413029,,41.97618372363071
8,0.103974558413029,,42.95346318982906
8,0.103974558413029,,42.1070065428546
8,0.103974558413029,,42.190046219457976
8,0.103974558413029,,41.30375285612676
8,0.103974558413029,,42.2965719651132
8,0.103974558413029,,41.43669871020132
8,0.103974558413029,,41.593268686170845
8,0.103974558413029,,41.773197148410844
8,0.103974558413029,,41.0
8,0.103974558413029,,41.97618372363071
8,0.103974558413029,,41.23105625617661
8,0.103974558413029,,42.20189569201838
8,0.103974558413029,,42.95346318982906
8,0.103974558413029,,43.93176527297759
8,0.103974558413029,,42.7551166528639
8,0.103974558413029,,43.73785545725808
8,0.103974558413029,,42.579337712087536
8,0.103974558413029,,42.42640687119285
8,0.103974558413029,,43.41658669218482
8,0.103974558413029,,42.2965719651132
8,0.103974558413029,,42.190046219457976
8,0.103974558413029,,43.18564576337837
8,0.103974558413029,,42.1070065428546
8,0.103974558413029,,43.104524124504614
8,0.103974558413029,,42.04759208325728
8,0.103974558413029,,41.012193308819754
8,0.103974558413029,,42.01190307520001
8,0.103974558413029,,41.0
8,0.103974558413029,,42.0
8,0.103974558413029,,41.012193308819754
8,0.103974558413029,,42.01190307520001
8,0.103974558413029,,41.048751503547585
8,0.103974558413029,,42.04759208325728
8,0.103974558413029,,41.10960958218893
8,0.103974558413029,,42.1070065428546
8,0.103974558413029,,41.19465984809196
8,0.103974558413029,,40.11234224026316
8,0.103974558413029,,41.10960958218893
8,0.103974558413029,,41.048751503547585
8,0.103974558413029,,40.01249804748511
8,0.103974558413029,,41.012193308819754
8,0.103974558413029,,40.0
8,0.103974558413029,,40.01249804748511
8,0.103974558413029,,41.012193308819754
8,0.103974558413029,,40.0
8,0.103974558413029,,41.0
8,0.103974558413029,,40.0
8,0.103974558413029,,39.01281840626232
8,0.103974558413029,,40.01249804748511
8,0.103974558413029,,40.0
8,0.103974558413029,,39.01281840626232
8,0.103974558413029,,40.01249804748511
8,0.103974558413029,,39.0
8,0.103974558413029,,39.01281840626232
8,0.103974558413029,,39.05124837953327
8,0.103974558413029,,39.11521443121589
8,0.103974558413029,,39.20459156782532
8,0.103974558413029,,38.3275357934736
8,0.103974558413029,,39.319206502675
9,0.103974558413029,1.65997661957756,39.05124837953327
9,0.103974558413029,1.6768729424980247,39.11521443121589
9,0.103974558413029,1.675408501278701,40.11234224026316
9,0.103974558413029,1.6618875414026593,40.11234224026316
9,0.103974558413029,1.6454302869278763,40.049968789001575
9,0.103974558413029,1.6139706192149565,41.048751503547585
9,0.103974558413029,1.6220529115548743,41.012193308819754
9,0.103974558413029,1.614777742668517,40.0
9,0.103974558413029,1.6179246611799574,41.0
9,0.103974558413029,1.6399093785513281,40.0
9,0.103974558413029,1.6505989805827517,41.0
9,0.103974558413029,1.6553727255873387,41.012193308819754
9,0.103974558413029,1.669644208553013,42.01190307520001
9,0.103974558413029,1.674873781735491,41.048751503547585
9,0.103974558413029,1.6710146191783781,42.04759208325728
9,0.103974558413029,1.6791076434671706,42.1070065428546
9,0.103974558413029,1.671646493505681,43.104524124504614
